Library,Protocol,Messages Sent,Payload Length,Pub Delay,Pub Interval,Num Subscribers,Messages Received,Total Time,Throughput,Payload Throughput,Min Latency,Avg Latency,P90 Latency,P99 Latency,Max Latency,Mean Jitter,Median CPU,Median MEM
zeromq,ipc,5000,16000,1000,200,2,5000.0,1.25049,3998.41836,63.9747,28992.0,43006.875,49408.0,55296.0,336992.0,3930.625,31.0875,0.00399
nanomsg,ipc,5000,16000,1000,200,2,5000.0,1.25655,3979.14391,63.6663,17792.0,23841.25,25408.0,33952.0,306848.0,1440.875,19.95,0.00334
nng,ipc,5000,16000,1000,200,2,5000.0,1.35447,3691.4918,59.06387,24736.0,40943.0,48736.0,62400.0,368096.0,8385.625,29.75,0.00557
zeromq,ipc,5000,32000,1000,200,2,5000.0,1.25101,3996.76734,127.89656,33984.0,47161.125,52576.0,61824.0,438336.0,5579.25,29.8375,0.00433
nanomsg,ipc,5000,32000,1000,200,2,5000.0,1.32079,3785.60947,121.1395,21088.0,33897.25,43168.0,51360.0,398656.0,6302.0,22.45,0.00359
nng,ipc,5000,32000,1000,200,2,5000.0,1.37106,3646.8202,116.69825,29952.0,47006.75,55840.0,72960.0,403040.0,9115.375,29.75,0.0066
zeromq,ipc,5000,64000,1000,200,2,5000.0,1.28518,3890.72823,249.0066,42560.0,65981.125,74528.0,82272.0,462720.0,6791.5,42.2875,0.00468
nanomsg,ipc,5000,64000,1000,200,2,5000.0,1.36354,3666.93151,234.68362,29344.0,44250.875,50080.0,57920.0,298496.0,4664.875,29.975,0.00386
nng,ipc,5000,64000,1000,200,2,5000.0,1.4266,3504.83763,224.30961,40608.0,60957.625,71904.0,87072.0,387200.0,8543.625,40.9375,0.00826
zeromq,ipc,5000,128000,1000,200,2,5000.0,1.34406,3720.07519,476.16962,64480.0,85186.75,95200.0,139744.0,487488.0,5209.5,54.7,0.00553
nanomsg,ipc,5000,128000,1000,200,2,5000.0,1.45613,3433.80173,439.52662,49216.0,66080.875,72800.0,87392.0,366336.0,3497.5,41.1375,0.00453
nng,ipc,5000,128000,1000,200,2,5000.0,1.6972,2946.08123,377.0984,71648.0,131448.25,156832.0,194592.0,487072.0,19758.375,63.3125,0.0112
zeromq,ipc,5000,256000,1000,200,2,5000.0,1.43471,3485.03904,892.16999,102240.0,138718.875,160704.0,290240.0,683232.0,12476.25,83.3125,0.00727
nanomsg,ipc,5000,256000,1000,200,2,5000.0,2.29741,2176.4431,557.16943,197376.0,222876.125,229920.0,248320.0,538240.0,5683.125,71.025,0.00533
nng,ipc,5000,256000,1000,200,2,5000.0,2.13733,2374.60142,607.89797,122112.0,261615.875,308192.0,378080.0,743776.0,35238.625,96.825,0.0177
zeromq,ipc,5000,512000,1000,200,2,5000.0,1.71469,2915.99635,1492.99014,187680.0,262228.5,285952.0,580352.0,1653728.0,28791.25,136.775,0.01084
nanomsg,ipc,5000,512000,1000,200,2,4999.625,3.54646,1409.77742,721.80604,419424.0,476279.0,486176.0,515072.0,1305632.0,6440.125,99.575,0.00621
nng,ipc,5000,512000,1000,200,2,5000.0,2.05756,2430.09779,1244.21007,182560.0,348006.5,492768.0,721728.0,1837536.0,81418.125,148.625,0.03257
zeromq,ipc,5000,1000,1000,400,2,5000.0,2.27248,2200.24125,2.20024,22176.0,29100.75,30528.0,33152.0,188992.0,932.25,11.25,0.00379
nanomsg,ipc,5000,1000,1000,400,2,5000.0,2.27363,2199.13159,2.19913,12416.0,17494.125,19104.0,28256.0,309312.0,2462.125,10.0,0.00326
nng,ipc,5000,1000,1000,400,2,5000.0,2.33331,2142.88091,2.14288,21152.0,35280.0,42816.0,54208.0,423456.0,7158.875,15.0,0.00483
zeromq,ipc,5000,2000,1000,400,2,5000.0,2.27255,2200.16954,4.40034,20672.0,27883.125,30016.0,33216.0,294336.0,1203.625,10.0,0.00384
nanomsg,ipc,5000,2000,1000,400,2,5000.0,2.27431,2198.47108,4.39694,12320.0,18418.125,20224.0,29248.0,310560.0,2401.75,9.375,0.00317
nng,ipc,5000,2000,1000,400,2,5000.0,2.33402,2142.23043,4.28446,21216.0,35183.75,42880.0,54272.0,320032.0,7184.875,15.0,0.00488
zeromq,ipc,5000,4000,1000,400,2,5000.0,2.27256,2200.16384,8.80065,20832.0,27775.0,29760.0,35552.0,409024.0,1317.0,10.0,0.00388
nanomsg,ipc,5000,4000,1000,400,2,5000.0,2.27735,2195.53565,8.78214,13728.0,20049.5,22848.0,31616.0,272864.0,2453.375,10.625,0.00317
nng,ipc,5000,4000,1000,400,2,5000.0,2.33718,2139.32722,8.55731,21504.0,36585.25,44448.0,56768.0,399296.0,7502.0,15.0,0.00484
zeromq,ipc,5000,8000,1000,400,2,5000.0,2.27264,2200.08284,17.60066,20992.0,28064.5,30656.0,35904.0,447808.0,1487.625,10.0,0.0039
nanomsg,ipc,5000,8000,1000,400,2,5000.0,2.28437,2188.79056,17.51032,14592.0,21116.625,22208.0,29856.0,301152.0,1660.625,10.625,0.00329
nng,ipc,5000,8000,1000,400,2,5000.0,2.34026,2136.51712,17.09214,22464.0,37667.875,45760.0,58400.0,423904.0,7893.875,15.0,0.00508
zeromq,ipc,5000,16000,1000,400,2,5000.0,2.27259,2200.13492,35.20216,29344.0,42221.625,49760.0,54560.0,438368.0,3620.125,15.0,0.00397
nanomsg,ipc,5000,16000,1000,400,2,5000.0,2.3013,2172.68448,34.76295,16800.0,24130.625,27520.0,35168.0,400256.0,2334.625,10.625,0.00333
nng,ipc,5000,16000,1000,400,2,5000.0,2.35289,2125.04756,34.00076,24832.0,40468.75,48640.0,61504.0,461152.0,8158.5,17.5,0.00553
zeromq,ipc,5000,32000,1000,400,2,5000.0,2.29114,2182.31853,69.83419,32160.0,43003.625,48384.0,58880.0,270240.0,2311.375,15.0,0.00415
nanomsg,ipc,5000,32000,1000,400,2,5000.0,2.31515,2159.68791,69.11002,21280.0,32329.0,42240.0,48480.0,224448.0,5185.75,13.75,0.00354
nng,ipc,5000,32000,1000,400,2,5000.0,2.37223,2107.71919,67.44701,30272.0,46641.375,55872.0,68128.0,366336.0,8736.5,19.375,0.00647
zeromq,ipc,5000,64000,1000,400,2,5000.0,2.30741,2166.93081,138.68357,42528.0,65853.25,71488.0,77408.0,377152.0,3364.75,23.75,0.00448
nanomsg,ipc,5000,64000,1000,400,2,5000.0,2.3584,2120.08571,135.68548,29664.0,42130.75,48704.0,56576.0,386752.0,6345.5,18.75,0.00387
nng,ipc,5000,64000,1000,400,2,5000.0,2.42098,2065.28691,132.17836,40512.0,59393.75,70880.0,85024.0,335232.0,8150.25,22.5,0.00828
zeromq,ipc,5000,128000,1000,400,2,5000.0,2.34235,2134.61116,273.23023,65888.0,86651.5,94752.0,150112.0,525120.0,4713.75,33.675,0.00523
nanomsg,ipc,5000,128000,1000,400,2,5000.0,2.45828,2033.98793,260.35046,47840.0,64516.25,68992.0,82816.0,402688.0,2197.25,24.375,0.00452
nng,ipc,5000,128000,1000,400,2,5000.0,2.67432,1869.6327,239.31298,67424.0,124263.5,144800.0,175648.0,350848.0,15068.75,39.9,0.01139
zeromq,ipc,5000,256000,1000,400,2,5000.0,2.43612,2052.45048,525.42732,100736.0,133588.875,149056.0,274432.0,818176.0,8668.25,47.375,0.00707
nanomsg,ipc,5000,256000,1000,400,2,5000.0,3.26731,1530.33478,391.7657,195520.0,217170.25,234528.0,244064.0,590720.0,7763.375,49.9,0.00529
nng,ipc,5000,256000,1000,400,2,5000.0,3.2332,1546.4568,395.89294,137728.0,274324.875,315296.0,374016.0,695328.0,31695.5,69.6,0.01748
zeromq,ipc,5000,512000,1000,400,2,5000.0,2.64409,1891.14261,968.26502,174976.0,250389.5,279136.0,514848.0,1096992.0,16517.375,84.7,0.00914
nanomsg,ipc,5000,512000,1000,400,2,5000.0,4.55757,1097.10301,561.71674,428192.0,478476.5,485920.0,514016.0,1152032.0,6127.0,74.9,0.00723
nng,ipc,5000,512000,1000,400,2,5000.0,4.22791,1182.6183,605.50057,259744.0,563784.625,656544.0,764544.0,1259424.0,64560.125,104.45,0.03038
zeromq,ipc,5000,1000,1000,600,2,5000.0,3.28081,1524.01675,1.52402,21568.0,29451.125,31808.0,33984.0,169760.0,1014.125,7.0125,0.00387
nanomsg,ipc,5000,1000,1000,600,2,5000.0,3.28669,1521.28889,1.52129,12096.0,17367.375,19200.0,26432.0,228896.0,2829.375,7.85,0.00322
nng,ipc,5000,1000,1000,600,2,5000.0,3.3319,1500.64583,1.50065,21440.0,34864.75,44416.0,55584.0,180224.0,7296.125,10.725,0.00481
zeromq,ipc,5000,2000,1000,600,2,5000.0,3.28358,1522.72871,3.04546,20160.0,27839.0,31872.0,34848.0,269248.0,1377.0,7.8375,0.00387
nanomsg,ipc,5000,2000,1000,600,2,5000.0,3.28653,1521.35879,3.04272,12640.0,17571.625,19232.0,25856.0,58944.0,2632.375,6.6,0.00315
nng,ipc,5000,2000,1000,600,2,5000.0,3.33314,1500.08743,3.00018,21824.0,35284.5,44832.0,56128.0,110560.0,7377.0,10.725,0.00488
zeromq,ipc,5000,4000,1000,600,2,5000.0,3.28291,1523.04095,6.09216,21888.0,30396.25,32928.0,36448.0,87584.0,1339.75,6.6,0.00383
nanomsg,ipc,5000,4000,1000,600,2,5000.0,3.29025,1519.6415,6.07857,13984.0,19600.0,21504.0,30368.0,71776.0,2728.375,5.775,0.00322
nng,ipc,5000,4000,1000,600,2,5000.0,3.33371,1499.83268,5.99933,22240.0,36646.5,46432.0,57984.0,129344.0,7687.5,9.9,0.00485
zeromq,ipc,5000,8000,1000,600,2,5000.0,3.28224,1523.35047,12.1868,21024.0,28802.5,31040.0,35584.0,235712.0,1209.75,8.25,0.00389
nanomsg,ipc,5000,8000,1000,600,2,5000.0,3.29358,1518.10419,12.14484,14528.0,20452.625,22560.0,31168.0,121152.0,2590.875,6.6,0.00328
nng,ipc,5000,8000,1000,600,2,5000.0,3.33362,1499.87295,11.99898,23328.0,37522.375,47520.0,59040.0,152288.0,7911.125,9.925,0.00512
zeromq,ipc,5000,16000,1000,600,2,5000.0,3.28515,1522.00109,24.35202,30720.0,40221.25,43392.0,50176.0,223904.0,2303.375,9.9,0.00397
nanomsg,ipc,5000,16000,1000,600,2,5000.0,3.30303,1513.76134,24.22018,16896.0,22998.625,24320.0,32288.0,165952.0,1816.875,6.6,0.00329
nng,ipc,5000,16000,1000,600,2,5000.0,3.33633,1498.65268,23.97844,25312.0,40795.625,51136.0,62784.0,174816.0,8240.0,13.2,0.00555
zeromq,ipc,5000,32000,1000,600,2,5000.0,3.29312,1518.31656,48.58613,36160.0,47157.375,51360.0,59488.0,279808.0,2709.75,12.8625,0.0042
nanomsg,ipc,5000,32000,1000,600,2,5000.0,3.32304,1504.6455,48.14866,21280.0,28423.125,33216.0,37280.0,118240.0,4579.125,9.9,0.00345
nng,ipc,5000,32000,1000,600,2,5000.0,3.34888,1493.03956,47.77727,30304.0,46563.25,57408.0,69440.0,248544.0,8233.75,13.2,0.00647
zeromq,ipc,5000,64000,1000,600,2,5000.0,3.31353,1508.96531,96.57378,46272.0,57725.125,65632.0,72224.0,245024.0,2954.625,16.625,0.00449
nanomsg,ipc,5000,64000,1000,600,2,5000.0,3.3331,1500.10652,96.00682,28800.0,39095.875,45248.0,55008.0,184352.0,6681.75,11.2125,0.00385
nng,ipc,5000,64000,1000,600,2,5000.0,3.40781,1467.21802,93.90195,40864.0,58996.375,69792.0,83296.0,254944.0,7818.0,16.6,0.00818
zeromq,ipc,5000,128000,1000,600,2,5000.0,3.34393,1495.24561,191.39144,62464.0,81128.875,92288.0,137024.0,488192.0,7314.375,21.625,0.00521
nanomsg,ipc,5000,128000,1000,600,2,5000.0,3.45355,1447.79157,185.31732,48064.0,66209.875,76544.0,86432.0,346144.0,7300.5,19.2,0.00448
nng,ipc,5000,128000,1000,600,2,5000.0,3.67714,1359.75297,174.04838,64800.0,125336.875,146336.0,178400.0,438080.0,15511.25,29.85,0.01118
zeromq,ipc,5000,256000,1000,600,2,5000.0,3.42786,1458.67052,373.41965,104352.0,124319.125,124384.0,261952.0,739488.0,4827.0,30.0,0.00649
nanomsg,ipc,5000,256000,1000,600,2,5000.0,4.26129,1173.3562,300.37919,194688.0,217747.0,231968.0,250464.0,524960.0,6446.0,38.7375,0.00526
nng,ipc,5000,256000,1000,600,2,5000.0,4.24125,1178.91136,301.80131,131072.0,275302.125,316544.0,375008.0,818368.0,31848.75,53.2,0.01737
zeromq,ipc,5000,512000,1000,600,2,5000.0,3.70343,1350.10205,691.25225,184096.0,236455.875,235648.0,504736.0,1169408.0,11842.25,59.4,0.00913
nanomsg,ipc,5000,512000,1000,600,2,5000.0,5.54081,902.40518,462.03145,430944.0,475156.875,479968.0,508704.0,1600480.0,5280.875,63.2,0.00721
nng,ipc,5000,512000,1000,600,2,5000.0,5.21837,958.16051,490.57818,252512.0,562115.75,649312.0,759200.0,1238528.0,63280.0,83.0,0.0301
zeromq,ipc,5000,1000,1000,800,2,5000.0,4.28491,1166.88527,1.16689,21248.0,29302.75,31744.0,34048.0,310464.0,1092.25,5.9375,0.0038
nanomsg,ipc,5000,1000,1000,800,2,5000.0,4.28503,1166.85307,1.16685,12320.0,16979.125,18400.0,24000.0,50816.0,2533.625,5.0,0.00321
nng,ipc,5000,1000,1000,800,2,5000.0,4.33059,1154.57695,1.15458,21728.0,36227.125,46592.0,58464.0,112992.0,7630.125,7.8125,0.00481
zeromq,ipc,5000,2000,1000,800,2,5000.0,4.28505,1166.8484,2.3337,21536.0,30261.375,32064.0,35488.0,85280.0,1172.75,6.25,0.00379
nanomsg,ipc,5000,2000,1000,800,2,5000.0,4.28504,1166.85014,2.3337,12896.0,17614.25,18848.0,25568.0,247584.0,2608.0,5.0,0.00317
nng,ipc,5000,2000,1000,800,2,5000.0,4.33233,1154.11305,2.30823,21728.0,36016.625,45984.0,57248.0,120672.0,7552.0,8.4375,0.00483
zeromq,ipc,5000,4000,1000,800,2,5000.0,4.28505,1166.84757,4.66739,22176.0,31080.625,33344.0,37408.0,261216.0,1302.625,5.9375,0.00386
nanomsg,ipc,5000,4000,1000,800,2,5000.0,4.28503,1166.85418,4.66742,14176.0,19335.25,20768.0,26048.0,119328.0,2492.625,5.625,0.00322
nng,ipc,5000,4000,1000,800,2,5000.0,4.33402,1153.66265,4.61465,21888.0,36317.875,46144.0,57984.0,121888.0,7588.375,8.125,0.00485
zeromq,ipc,5000,8000,1000,800,2,5000.0,4.28498,1166.86697,9.33493,21728.0,29496.625,32128.0,36448.0,183360.0,1340.0,7.5,0.0039
nanomsg,ipc,5000,8000,1000,800,2,5000.0,4.28505,1166.84667,9.33477,14752.0,20078.375,21312.0,27744.0,137632.0,2213.375,4.6875,0.00326
nng,ipc,5000,8000,1000,800,2,5000.0,4.33609,1153.11345,9.2249,22176.0,37428.75,47424.0,58464.0,133760.0,7708.75,8.4375,0.0051
zeromq,ipc,5000,16000,1000,800,2,5000.0,4.28511,1166.83106,18.6693,30976.0,40053.875,42208.0,49536.0,331360.0,2044.375,8.125,0.00395
nanomsg,ipc,5000,16000,1000,800,2,5000.0,4.28534,1166.7691,18.6683,16896.0,22856.0,23744.0,29696.0,109728.0,1630.25,5.9375,0.00333
nng,ipc,5000,16000,1000,800,2,5000.0,4.34748,1150.09158,18.40147,25024.0,41002.25,51488.0,63936.0,172160.0,8378.875,9.6875,0.00555
zeromq,ipc,5000,32000,1000,800,2,5000.0,4.2851,1166.83401,37.33869,35296.0,46927.25,51392.0,59232.0,151776.0,2541.5,8.75,0.00416
nanomsg,ipc,5000,32000,1000,800,2,5000.0,4.31963,1157.50784,37.04025,21760.0,28917.625,32128.0,38272.0,283744.0,4140.0,7.1875,0.00351
nng,ipc,5000,32000,1000,800,2,5000.0,4.36923,1144.36779,36.61977,30336.0,46300.25,57152.0,68672.0,190784.0,7872.625,10.0,0.00647
zeromq,ipc,5000,64000,1000,800,2,5000.0,4.28675,1166.38337,74.64854,45408.0,56801.5,64096.0,72672.0,327520.0,2603.125,11.875,0.00448
nanomsg,ipc,5000,64000,1000,800,2,5000.0,4.36032,1146.7033,73.38901,28928.0,38862.625,45216.0,54688.0,375232.0,6586.75,8.75,0.00386
nng,ipc,5000,64000,1000,800,2,5000.0,4.41539,1132.40264,72.47377,40832.0,58722.375,69664.0,83040.0,237280.0,7891.75,12.5,0.00824
zeromq,ipc,5000,128000,1000,800,2,5000.0,4.34421,1150.9572,147.32252,62496.0,81634.0,93504.0,133536.0,528800.0,8280.625,17.1875,0.00526
nanomsg,ipc,5000,128000,1000,800,2,5000.0,4.45824,1121.51909,143.55444,47008.0,67406.875,75872.0,86528.0,333312.0,7040.125,15.0,0.00449
nng,ipc,5000,128000,1000,800,2,5000.0,4.67485,1069.55516,136.90306,66720.0,124867.625,146048.0,178784.0,375456.0,15338.5,22.5,0.01123
zeromq,ipc,5000,256000,1000,800,2,5000.0,4.44176,1125.67902,288.17383,104000.0,124501.375,125248.0,260800.0,738656.0,4677.625,23.75,0.0065
nanomsg,ipc,5000,256000,1000,800,2,5000.0,5.2512,952.18253,243.75872,196480.0,216763.875,234400.0,243552.0,518496.0,7829.0,31.25,0.00531
nng,ipc,5000,256000,1000,800,2,5000.0,5.22337,957.24218,245.054,130432.0,274603.625,315744.0,375936.0,774464.0,31810.0,42.4,0.01729
zeromq,ipc,5000,512000,1000,800,2,5000.0,4.69195,1065.65692,545.61634,181472.0,235053.375,231040.0,502080.0,1107936.0,11279.75,47.475,0.00915
nanomsg,ipc,5000,512000,1000,800,2,5000.0,6.56198,761.96903,390.12814,408480.0,478121.0,493952.0,519456.0,1610944.0,7027.75,52.725,0.00723
nng,ipc,5000,512000,1000,800,2,5000.0,5.91023,853.80105,437.14614,238432.0,498267.5,591520.0,693472.0,1261024.0,63226.375,67.9,0.03039
zeromq,ipc,5000,1000,1000,1000,2,5000.0,5.2771,947.49039,0.94749,21248.0,30114.75,31648.0,34816.0,253920.0,820.5,4.25,0.00383
nanomsg,ipc,5000,1000,1000,1000,2,5000.0,5.28216,946.5821,0.94658,12352.0,17243.0,18976.0,27296.0,76224.0,2706.75,3.75,0.00315
nng,ipc,5000,1000,1000,1000,2,5000.0,5.33837,936.61518,0.93661,22144.0,39305.125,50784.0,63840.0,366528.0,8904.625,8.0,0.00482
zeromq,ipc,5000,2000,1000,1000,2,5000.0,5.2807,946.84382,1.89369,21312.0,30096.5,33248.0,38720.0,197696.0,969.375,5.25,0.00386
nanomsg,ipc,5000,2000,1000,1000,2,5000.0,5.28684,945.74528,1.89149,12704.0,17640.5,19392.0,26464.0,58624.0,2603.625,4.0,0.00317
nng,ipc,5000,2000,1000,1000,2,5000.0,5.33948,936.42109,1.87284,22048.0,39052.375,50592.0,62976.0,139904.0,8663.0,7.0,0.00486
zeromq,ipc,5000,4000,1000,1000,2,5000.0,5.28363,946.31897,3.78527,22432.0,30697.75,33024.0,40064.0,155520.0,1033.125,4.25,0.00383
nanomsg,ipc,5000,4000,1000,1000,2,5000.0,5.29308,944.62882,3.77852,14272.0,19378.75,20704.0,25920.0,148160.0,2429.75,4.0,0.00319
nng,ipc,5000,4000,1000,1000,2,5000.0,5.34306,935.79283,3.74317,23200.0,40954.375,52992.0,66048.0,124320.0,8997.875,8.0,0.00487
zeromq,ipc,5000,8000,1000,1000,2,5000.0,5.29094,945.01208,7.56009,24672.0,32919.875,35136.0,40544.0,117824.0,1012.375,4.75,0.0039
nanomsg,ipc,5000,8000,1000,1000,2,5000.0,5.29314,944.61835,7.55694,14784.0,20243.0,21600.0,29920.0,63584.0,2243.875,4.0,0.00324
nng,ipc,5000,8000,1000,1000,2,5000.0,5.33798,936.68533,7.49348,22752.0,37729.125,48192.0,60224.0,142720.0,7962.5,7.0,0.0051
zeromq,ipc,5000,16000,1000,1000,2,5000.0,5.28599,945.89767,15.13436,30432.0,40795.625,44160.0,52288.0,343840.0,2266.875,6.0,0.00395
nanomsg,ipc,5000,16000,1000,1000,2,5000.0,5.29689,943.95024,15.10321,16992.0,23196.625,24768.0,34144.0,196608.0,1848.875,4.25,0.00333
nng,ipc,5000,16000,1000,1000,2,5000.0,5.35016,934.55205,14.95284,25088.0,40988.375,51616.0,63648.0,159744.0,8191.875,8.0,0.00554
zeromq,ipc,5000,32000,1000,1000,2,5000.0,5.29322,944.60525,30.22737,36032.0,47419.125,51264.0,59552.0,342816.0,3012.125,8.0,0.00417
nanomsg,ipc,5000,32000,1000,1000,2,5000.0,5.31956,939.92782,30.07769,21696.0,29099.875,32352.0,39392.0,367136.0,4339.875,6.0,0.0035
nng,ipc,5000,32000,1000,1000,2,5000.0,5.36709,931.60318,29.8113,29856.0,46133.75,57120.0,68640.0,192672.0,8129.25,8.25,0.00638
zeromq,ipc,5000,64000,1000,1000,2,5000.0,5.31171,941.31658,60.24426,47872.0,55793.25,58208.0,70272.0,224960.0,1712.125,9.75,0.0045
nanomsg,ipc,5000,64000,1000,1000,2,5000.0,5.35687,933.38015,59.73633,28672.0,38237.125,44512.0,53696.0,192000.0,5874.5,7.25,0.00384
nng,ipc,5000,64000,1000,1000,2,5000.0,5.41611,923.17237,59.08303,40960.0,58840.625,70176.0,84128.0,399552.0,8147.125,11.0,0.00822
zeromq,ipc,5000,128000,1000,1000,2,5000.0,5.34601,935.27664,119.71541,63200.0,81742.25,93568.0,135360.0,493600.0,7568.875,13.25,0.00517
nanomsg,ipc,5000,128000,1000,1000,2,5000.0,5.45013,917.41037,117.42853,47104.0,64682.875,74752.0,86272.0,387520.0,7293.125,11.0,0.00452
nng,ipc,5000,128000,1000,1000,2,5000.0,5.67394,881.2227,112.79651,65344.0,124261.0,145536.0,176736.0,406016.0,15294.5,19.0,0.01106
zeromq,ipc,5000,256000,1000,1000,2,5000.0,5.44788,917.78834,234.95382,106496.0,123781.875,123168.0,263552.0,652992.0,3377.25,20.0,0.00654
nanomsg,ipc,5000,256000,1000,1000,2,5000.0,6.26265,798.38525,204.38662,194144.0,218310.5,238624.0,247296.0,616672.0,9332.125,25.75,0.00526
nng,ipc,5000,256000,1000,1000,2,5000.0,6.26299,798.40922,204.39276,139712.0,283702.375,331872.0,394816.0,970176.0,34175.75,35.4875,0.01752
zeromq,ipc,5000,512000,1000,1000,2,5000.0,5.6929,878.2873,449.6831,187392.0,235707.625,232672.0,502720.0,1106688.0,12209.0,38.5,0.00913
nanomsg,ipc,5000,512000,1000,1000,2,5000.0,7.50283,666.41504,341.2045,434432.0,476413.5,480640.0,497824.0,1329984.0,4412.5,46.925,0.00729
nng,ipc,5000,512000,1000,1000,2,5000.0,7.2166,692.84745,354.7379,250784.0,561129.0,650048.0,758016.0,1246080.0,63658.625,60.15,0.03002
zeromq,tcp,5000,1000,1000,0,2,5000.0,0.27792,17991.36346,17.99137,23296.0,29918.875,34944.0,43072.0,289600.0,3024.125,50.575,0.00387
nanomsg,tcp,5000,1000,1000,0,2,5000.0,0.29057,17248.75961,17.24876,22624.0,322491.125,552160.0,625824.0,765024.0,64734.75,35.3875,0.00316
nng,tcp,5000,1000,1000,0,2,5000.0,0.36635,13648.0219,13.64802,25120.0,42039.25,50496.0,68288.0,568128.0,7570.25,111.625,0.00489
zeromq,tcp,5000,2000,1000,0,2,5000.0,0.27811,17978.52285,35.95705,21856.0,31574.125,36864.0,44800.0,418368.0,3898.375,51.9625,0.00387
nanomsg,tcp,5000,2000,1000,0,2,5000.0,0.29517,16969.23228,33.93846,17920.0,261936.375,451072.0,521152.0,688544.0,52325.875,43.075,0.00324
nng,tcp,5000,2000,1000,0,2,5000.0,0.36569,13674.78892,27.34958,24736.0,42869.875,51648.0,67232.0,590848.0,7864.125,111.65,0.00491
zeromq,tcp,5000,4000,1000,0,2,5000.0,0.27805,17982.09928,71.9284,23104.0,32024.625,37760.0,46208.0,323264.0,4119.75,54.575,0.00389
nanomsg,tcp,5000,4000,1000,0,2,5000.0,0.2879,17386.11091,69.54445,18048.0,355890.125,612576.0,718400.0,872128.0,75809.875,24.55,0.00325
nng,tcp,5000,4000,1000,0,2,5000.0,0.36977,13522.13662,54.08855,25696.0,42948.25,52256.0,70336.0,450432.0,7893.25,106.65,0.00498
zeromq,tcp,5000,8000,1000,0,2,5000.0,0.27848,17954.28802,143.6343,24064.0,35733.75,40800.0,56768.0,479264.0,4628.0,57.25,0.00409
nanomsg,tcp,5000,8000,1000,0,2,5000.0,0.31217,16017.78051,128.14225,26400.0,129442.875,261184.0,286816.0,408256.0,43293.125,47.275,0.00328
nng,tcp,5000,8000,1000,0,2,5000.0,0.37244,13426.31312,107.4105,26240.0,44706.625,53344.0,71872.0,636512.0,8025.5,106.725,0.00534
zeromq,tcp,5000,16000,1000,0,2,4999.5,0.28408,17599.25138,281.58802,34368.0,53825.375,62112.0,94208.0,346336.0,4747.625,64.5625,0.00376
nanomsg,tcp,5000,16000,1000,0,2,5000.0,0.31261,15996.86273,255.9498,33920.0,121662.5,221952.0,256480.0,522240.0,59860.0,52.3,0.00345
nng,tcp,5000,16000,1000,0,2,5000.0,0.38287,13060.3963,208.96634,29632.0,47354.5,55904.0,75808.0,583104.0,8027.875,109.175,0.00594
zeromq,tcp,5000,32000,1000,0,2,5000.0,0.30196,16558.95223,529.88647,37440.0,60479.625,72960.0,119264.0,350560.0,8191.0,149.2,0.00447
nanomsg,tcp,5000,32000,1000,0,2,5000.0,0.33946,14731.33806,471.40282,33824.0,89849.375,137920.0,150720.0,347904.0,57184.125,69.575,0.0037
nng,tcp,5000,32000,1000,0,2,5000.0,0.40598,12317.52072,394.16066,33088.0,53144.875,63104.0,81920.0,361792.0,8285.875,121.625,0.00696
zeromq,tcp,5000,64000,1000,0,2,5000.0,0.35389,14130.99086,904.38342,40704.0,81433.625,107200.0,167168.0,372896.0,13356.0,149.25,0.00504
nanomsg,tcp,5000,64000,1000,0,2,5000.0,0.39576,12634.64249,808.61712,39104.0,81216.125,117504.0,128672.0,564640.0,63183.25,79.6,0.004
nng,tcp,5000,64000,1000,0,2,5000.0,0.46307,10798.59184,691.10988,44800.0,68138.0,81216.0,109696.0,600352.0,10140.75,127.7375,0.00894
zeromq,tcp,5000,128000,1000,0,2,5000.0,0.47685,10486.56036,1342.27973,63968.0,194914.875,292384.0,970720.0,1996288.0,50514.5,174.075,0.00585
nanomsg,tcp,5000,128000,1000,0,2,4998.75,0.51181,9768.26348,1250.33772,56064.0,69663.5,81760.0,115712.0,553440.0,6883.0,108.2375,0.00343
nng,tcp,5000,128000,1000,0,2,5000.0,0.78093,6490.36618,830.76687,71040.0,136410.375,163744.0,237440.0,722144.0,21944.125,141.4,0.01224
zeromq,tcp,5000,256000,1000,0,2,5000.0,0.89138,5658.78679,1448.64942,109600.0,318032.5,430016.0,1353920.0,3232064.0,88622.5,166.75,0.00822
nanomsg,tcp,5000,256000,1000,0,2,4998.125,1.42675,3503.69456,896.94581,200864.0,247272.75,266528.0,316480.0,1007168.0,14325.625,129.4125,0.00477
nng,tcp,5000,256000,1000,0,2,5000.0,1.30317,4086.49185,1046.14191,134240.0,256645.625,340864.0,517504.0,1084416.0,56620.625,151.35,0.02417
zeromq,tcp,5000,512000,1000,0,2,4873.75,1.56901,3129.51751,1602.31297,214112.0,17158316.5,45047616.0,50586720.0,54041280.0,262071.25,185.0625,0.01127
nanomsg,tcp,5000,512000,1000,0,2,4432.125,2.17012,2042.75264,1045.88935,189760.0,621219.875,930080.0,1367104.0,2111232.0,185747.0,159.25,0.00737
nng,tcp,5000,512000,1000,0,2,4999.875,1.77461,2817.47212,1442.54572,207648.0,384569.125,568320.0,880256.0,2000128.0,107879.125,168.375,0.04662
